"Id","Code","Name","Standard Class","Domain","Vocab","Validity","Concept"
19104740,416344,"glycol salicylate 0.045 MG/MG / nicotinic acid benzyl ester 0.01 MG/MG Topical Gel","Clinical Drug","Drug","RxNorm","Valid","Standard"
19104771,416529,"glycol salicylate 0.045 MG/MG / nicotinic acid benzyl ester 0.01 MG/MG / nonivamide 0.001 MG/MG Topical Gel","Clinical Drug","Drug","RxNorm","Valid","Standard"
19104779,416567,"diethylamine salicylate 80 MG/ML / methyl salicylate 39 MG/ML / nicotinic acid benzyl ester 11 MG/ML Topical Cream","Clinical Drug","Drug","RxNorm","Valid","Standard"
19104781,416571,"niacin 20 MG/ML Topical Cream","Clinical Drug","Drug","RxNorm","Valid","Standard"
19104951,417387,"ibuprofen 50 MG/ML / nicotinic acid benzyl ester 0.74 MG/ML Topical Cream","Clinical Drug","Drug","RxNorm","Valid","Standard"
19104952,417394,"etofenamate 100 MG/ML / nicotinic acid benzyl ester 10 MG/ML Topical Cream","Clinical Drug","Drug","RxNorm","Valid","Standard"
19104967,417482,"glycol salicylate 100 MG/ML / nicotinic acid benzyl ester 12.5 MG/ML Topical Cream","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105075,418073,"camphor 0.06 MG/MG / menthol 0.02 MG/MG / niacin 0.002 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105076,418076,"methyl salicylate 0.1 MG/MG / nicotinic acid benzyl ester 0.0185 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105142,418443,"glycol salicylate 0.05 MG/MG / nicotinic acid benzyl ester 0.02 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105143,418444,"glycol salicylate 0.1 MG/MG / nicotinic acid benzyl ester 0.002 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105144,418445,"glycol salicylate 0.1 MG/MG / nicotinic acid benzyl ester 0.015 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105145,418446,"glycol salicylate 0.1 MG/MG / nicotinic acid benzyl ester 0.01 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105146,418447,"glycol salicylate 0.1 MG/MG / nicotinic acid benzyl ester 0.026 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105151,418466,"glycol salicylate 0.04 MG/MG / nicotinic acid benzyl ester 0.015 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105152,418467,"glycol salicylate 0.05 MG/MG / nicotinic acid benzyl ester 0.01 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105153,418468,"glycol salicylate 0.5 MG/MG / nicotinic acid benzyl ester 0.2 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105164,418502,"flufenamic acid 0.03 MG/MG / nicotinic acid benzyl ester 0.01 MG/MG / sulfated mucopolysaccharides 0.002 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105281,419069,"nicotinic acid benzyl ester 0.01 MG/MG / procaine 0.01 MG/MG / salicylamide 0.12 MG/MG Topical Ointment","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105971,424100,"glycol salicylate 10 MG/ML / nicotinic acid benzyl ester 10 MG/ML / nonivamide 1 MG/ML Topical Lotion","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106433,428542,"niacin 6 MG / riboflavin 0.5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106434,428543,"niacin 15 MG / vitamin B6 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106435,428544,"niacin 3 MG / niacinamide 250 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106436,428545,"niacin 100 MG / niacinamide 300 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106529,428772,"niacin 10 MG / zinc citrate 7.5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106939,430027,"niacin 18 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107291,431001,"buclizine 12.5 MG / hydroxyzine 10 MG / niacin 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108104,434326,"niacin 100 MG / niacinamide 700 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108204,434553,"niacin 50 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108305,435112,"niacin 10 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19109792,439417,"nicotinic acid benzyl ester 10 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19109948,439677,"nicotinic acid benzyl ester 0.01 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110064,439868,"nicotinic acid benzyl ester 0.002 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110065,439870,"nicotinic acid benzyl ester 0.0075 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110066,439872,"nicotinic acid benzyl ester 0.012 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110068,439874,"nicotinic acid benzyl ester 12.5 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110069,439876,"nicotinic acid benzyl ester 0.0125 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110070,439877,"nicotinic acid benzyl ester 0.015 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110071,439878,"nicotinic acid benzyl ester 0.026 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110074,439881,"nicotinic acid benzyl ester 0.02 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110076,439883,"nicotinic acid benzyl ester 0.2 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110253,440453,"nicotinic acid benzyl ester 0.74 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110690,441177,"nicotinic acid benzyl ester 11 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19110862,446432,"nicotinic acid benzyl ester 0.0185 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19121751,582041,"24 HR lovastatin 20 MG / niacin 1000 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
19121752,582042,"24 HR lovastatin 20 MG / niacin 500 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
19121753,582043,"24 HR lovastatin 20 MG / niacin 750 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
19127316,729605,"lovastatin 40 MG / niacin 1000 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19129329,761907,"24 HR niacin 1000 MG / simvastatin 20 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
19129330,761909,"24 HR niacin 500 MG / simvastatin 20 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
19129425,762970,"24 HR niacin 750 MG / simvastatin 20 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
19129506,763167,"niacin 375 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19129509,763170,"niacin 375 MG Extended Release Oral Tablet [Niaspan]","Branded Drug","Drug","RxNorm","Valid","Standard"
19130222,796544,"inositol 141 MG / niacin 500 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134741,844934,"lovastatin 20 MG / niacin 1000 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134742,844935,"lovastatin 20 MG / niacin 500 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134743,844936,"lovastatin 20 MG / niacin 750 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134783,844976,"lovastatin 40 MG / niacin 1000 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134889,845082,"lovastatin 20 MG / niacin 1000 MG Extended Release Oral Tablet [Advicor]","Branded Drug","Drug","RxNorm","Valid","Standard"
19134895,845088,"niacin 1000 MG / simvastatin 20 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134896,845089,"niacin 500 MG / simvastatin 20 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134897,845090,"niacin 750 MG / simvastatin 20 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134899,845092,"niacin 1000 MG / simvastatin 20 MG Extended Release Oral Tablet [Simcor]","Branded Drug","Drug","RxNorm","Valid","Standard"
19134900,845093,"niacin 500 MG / simvastatin 20 MG Extended Release Oral Tablet [Simcor]","Branded Drug","Drug","RxNorm","Valid","Standard"
19134901,845094,"niacin 750 MG / simvastatin 20 MG Extended Release Oral Tablet [Simcor]","Branded Drug","Drug","RxNorm","Valid","Standard"
19134930,845123,"lovastatin 20 MG / niacin 500 MG Extended Release Oral Tablet [Advicor]","Branded Drug","Drug","RxNorm","Valid","Standard"
19134931,845124,"lovastatin 20 MG / niacin 750 MG Extended Release Oral Tablet [Advicor]","Branded Drug","Drug","RxNorm","Valid","Standard"
19134932,845125,"lovastatin 40 MG / niacin 1000 MG Extended Release Oral Tablet [Advicor]","Branded Drug","Drug","RxNorm","Valid","Standard"
19135484,848987,"inositol 152 MG / niacin 500 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19135679,849668,"niacin 50 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40094257,378466,"chromium nicotinic acid complex Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40167885,876858,"ascorbic acid 35 MG/ML / cholecalciferol 0.01 MG/ML / niacin 8 MG/ML / riboflavin 0.6 MG/ML / thiamine 0.5 MG/ML / vitamin A 0.45 MG/ML / vitamin B12 0.002 MG/ML / vitamin B6 0.4 MG/ML / vitamin E 2.25 MG/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
40167886,876861,"ascorbic acid 35 MG/ML / cholecalciferol 0.01 MG/ML / niacin 8 MG/ML / riboflavin 0.6 MG/ML / thiamine 0.5 MG/ML / vitamin A 0.45 MG/ML / vitamin B12 0.002 MG/ML / vitamin B6 0.4 MG/ML / vitamin E 2.25 MG/ML Oral Solution [Poly-Vi-Sol]","Branded Drug","Drug","RxNorm","Valid","Standard"
40167890,876863,"ascorbic acid 35 MG/ML / cholecalciferol 0.01 MG/ML / ferrous sulfate 50 MG/ML / niacin 8 MG/ML / riboflavin 0.6 MG/ML / thiamine 0.5 MG/ML / vitamin A 0.45 MG/ML / vitamin B6 0.4 MG/ML / vitamin E 2.25 MG/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
40167891,876866,"ascorbic acid 35 MG/ML / cholecalciferol 0.01 MG/ML / ferrous sulfate 50 MG/ML / niacin 8 MG/ML / riboflavin 0.6 MG/ML / thiamine 0.5 MG/ML / vitamin A 0.45 MG/ML / vitamin B6 0.4 MG/ML / vitamin E 2.25 MG/ML Oral Solution [Poly-Vi-Sol with Iron]","Branded Drug","Drug","RxNorm","Valid","Standard"
40168044,881376,"inositol niacinate 211.5 MG / niacin 750 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40169444,891522,"ascorbic acid 100 MG / biotin 0.15 MG / calcium pantothenate 5 MG / folic acid 1 MG / niacin 20 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine mononitrate 1.5 MG / vitamin B12 0.006 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40224128,999935,"24 HR niacin 1000 MG / simvastatin 40 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40224129,999939,"24 HR niacin 1000 MG / simvastatin 40 MG Extended Release Oral Tablet [Simcor]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40224130,999942,"24 HR niacin 500 MG / simvastatin 40 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40224131,999946,"24 HR niacin 500 MG / simvastatin 40 MG Extended Release Oral Tablet [Simcor]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40225100,999940,"niacin 1000 MG / simvastatin 40 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40225101,999941,"niacin 1000 MG / simvastatin 40 MG Extended Release Oral Tablet [Simcor]","Branded Drug","Drug","RxNorm","Valid","Standard"
40225103,999947,"niacin 500 MG / simvastatin 40 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40225104,999948,"niacin 500 MG / simvastatin 40 MG Extended Release Oral Tablet [Simcor]","Branded Drug","Drug","RxNorm","Valid","Standard"
40233393,1087623,"ascorbic acid 100 MG / biotin 0.15 MG / calcium pantothenate 5 MG / folic acid 1 MG / niacin 20 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine mononitrate 1.5 MG / vitamin B12 0.006 MG Oral Capsule [Nephrocaps]","Branded Drug","Drug","RxNorm","Valid","Standard"
40233413,1087298,"ascorbic acid 40 MG / ferrous fumarate 62.5 MG / folic acid 1 MG / niacin 3 MG / polysaccharide iron complex 62.5 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40233414,1087302,"ascorbic acid 40 MG / ferrous fumarate 62.5 MG / folic acid 1 MG / niacin 3 MG / polysaccharide iron complex 62.5 MG Oral Capsule [Folivane-F]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236542,1088779,"niacin 500 MG Extended Release Oral Tablet [Endur-Acin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40237543,1098134,"24 HR niacin 1000 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40237544,1098135,"24 HR niacin 1000 MG Extended Release Oral Tablet [Niaspan]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40237545,1098141,"24 HR niacin 500 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40237546,1098142,"24 HR niacin 500 MG Extended Release Oral Tablet [Niaspan]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40237547,1098143,"24 HR niacin 750 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40237548,1098144,"24 HR niacin 750 MG Extended Release Oral Tablet [Niaspan]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40237633,1095604,"ascorbic acid 100 MG / biotin 0.15 MG / cholecalciferol 1750 UNT / folic acid 1 MG / niacin 20 MG / pantothenic acid 5 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / vitamin B12 0.006 MG Disintegrating Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40237634,1095608,"ascorbic acid 100 MG / biotin 0.15 MG / cholecalciferol 1750 UNT / folic acid 1 MG / niacin 20 MG / pantothenic acid 5 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / vitamin B12 0.006 MG Disintegrating Oral Tablet [Nephrocaps QT]","Branded Drug","Drug","RxNorm","Valid","Standard"
40238757,1102201,"ascorbic acid 100 MG / biotin 0.3 MG / calcium carbonate 100 MG / calcium pantothenate 7 MG / folic acid 1 MG / niacin 25 MG / pyridoxine hydrochloride 30 MG / riboflavin 5 MG / succinic acid 150 MG / thiamine hydrochloride 5 MG / vitamin B12 0.01 MG O...","Clinical Drug","Drug","RxNorm","Valid","Standard"
40238759,1102196,"ascorbic acid 100 MG / biotin 0.3 MG / calcium pantothenate 0.3 MG / ferrous bisglycinate 65 MG / folic acid 1 MG / formic acid 155 MG / iron-dextran complex 65 MG / niacin 25 MG / pyridoxine hydrochloride 30 MG / riboflavin 5 MG / thiamine hydrochlori...","Clinical Drug","Drug","RxNorm","Valid","Standard"
40238760,1102206,"ascorbic acid 100 MG / biotin 0.3 MG / calcium pantothenate 0.3 MG / ferrous bisglycinate 65 MG / folic acid 1 MG / formic acid 155 MG / iron-dextran complex 65 MG / niacin 25 MG / pyridoxine hydrochloride 30 MG / riboflavin 5 MG / thiamine hydrochlori...","Branded Drug","Drug","RxNorm","Valid","Standard"
40240436,1114602,"ascorbic acid 120 MG / calcium carbonate 200 MG / cholecalciferol 0.41 MG / choline bitartrate 55 MG / ferrous fumarate 27 MG / folic acid 1 MG / niacin 20 MG / potassium iodide 0.15 MG / pyridoxine hydrochloride 50 MG / riboflavin 3 MG / thiamine mono...","Clinical Drug","Drug","RxNorm","Valid","Standard"
40241646,1119569,"ascorbic acid 30 MG / cholecalciferol 1000 UNT / cuprous oxide 2 MG / folic acid 1 MG / magnesium oxide 20 MG / niacin 15 MG / polysaccharide iron complex 29 MG / potassium iodide 0.15 MG / pyridoxine hydrochloride 2.5 MG / riboflavin 1.8 MG / thiamine...","Clinical Drug","Drug","RxNorm","Valid","Standard"
40241647,1119573,"ascorbic acid 30 MG / cholecalciferol 1000 UNT / cuprous oxide 2 MG / folic acid 1 MG / magnesium oxide 20 MG / niacin 15 MG / polysaccharide iron complex 29 MG / potassium iodide 0.15 MG / pyridoxine hydrochloride 2.5 MG / riboflavin 1.8 MG / thiamine...","Branded Drug","Drug","RxNorm","Valid","Standard"
42707512,1234482,"ascorbic acid 35 MG/ML / cholecalciferol 400 UNT/ML / niacin 8 MG/ML / riboflavin 0.6 MG/ML / sodium fluoride 0.55 MG/ML / thiamine 0.5 MG/ML / vitamin A 1500 UNT/ML / vitamin B12 0.002 MG/ML / vitamin B6 0.4 MG/ML / vitamin E 5 UNT/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
42707662,1235389,"ascorbic acid 60 MG / cholecalciferol 0.01 MG / folic acid 0.3 MG / niacin 13.5 MG / riboflavin 1.2 MG / sodium fluoride 0.55 MG / thiamine 1.05 MG / vitamin A 0.75 MG / vitamin B12 0.0045 MG / vitamin B6 1.05 MG / vitamin E 6.75 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
42707923,1241896,"niacin 15 MG / pantothenic acid 5 MG / riboflavin 2 MG / thiamine 2 MG / vitamin B12 0.002 MG / vitamin B6 2 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
42800402,1298310,"ascorbic acid 500 MG / biotin 0.045 MG / dl-alpha tocopheryl acetate 30 UNT / folic acid 0.4 MG / niacin 100 MG / pantothenic acid 20 MG / pyridoxine 5 MG / riboflavin 10 MG / thiamine mononitrate 10 MG / vitamin B12 0.012 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
42800710,1298442,"diphenhydramine hydrochloride 25 MG / niacin 50 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
42901763,1314666,"ascorbic acid 210 MG / biotin 0.3 MG / calcium pantothenate 7 MG / copper sulfate 0.8 MG / ferrous fumarate 130 MG / folic acid 1 MG / magnesium sulfate 6.9 MG / manganese sulfate 1.3 MG / niacin 20 MG / polysaccharide iron complex 92.4 MG / pyridoxine...","Clinical Drug","Drug","RxNorm","Valid","Standard"
42901764,1314672,"ascorbic acid 210 MG / biotin 0.3 MG / calcium pantothenate 7 MG / copper sulfate 0.8 MG / ferrous fumarate 130 MG / folic acid 1 MG / magnesium sulfate 6.9 MG / manganese sulfate 1.3 MG / niacin 20 MG / polysaccharide iron complex 92.4 MG / pyridoxine...","Branded Drug","Drug","RxNorm","Valid","Standard"
43012510,1364854,"ascorbic acid 60 MG / cholecalciferol 0.01 MG / folic acid 0.3 MG / niacin 13.5 MG / riboflavin 1.2 MG / sodium fluoride 1.1 MG / thiamine 1.05 MG / vitamin A 0.75 MG / vitamin B12 0.0045 MG / vitamin B6 1.05 MG / vitamin E 6.75 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
43012511,1364855,"ascorbic acid 60 MG / cholecalciferol 0.01 MG / folic acid 0.3 MG / niacin 13.5 MG / riboflavin 1.2 MG / sodium fluoride 2.2 MG / thiamine 1.05 MG / vitamin A 0.75 MG / vitamin B12 0.0045 MG / vitamin B6 1.05 MG / vitamin E 15 UNT Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
43532824,1428828,"ascorbic acid 60 MG / cholecalciferol 0.01 MG / folic acid 0.3 MG / niacin 13.5 MG / riboflavin 1.2 MG / sodium fluoride 2.2 MG / thiamine 1.05 MG / vitamin A 0.75 MG / vitamin B12 0.0045 MG / vitamin B6 1.05 MG / vitamin E 15 UNT Chewable Tablet [MVC-...","Branded Drug","Drug","RxNorm","Valid","Standard"
45774878,1539267,"inositol 125 MG / niacin 500 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
1593861,1918231,"niraparib","Ingredient","Drug","RxNorm","Valid","Standard"
1593862,1918232,"niraparib 100 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1593865,1918235,"niraparib Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
1593866,1918236,"niraparib 100 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1593868,1918238,"niraparib 100 MG [Zejula]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1593869,1918239,"niraparib Oral Capsule [Zejula]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1593872,1918242,"niraparib 100 MG Oral Capsule [Zejula]","Branded Drug","Drug","RxNorm","Valid","Standard"
44507676,974779,"obinutuzumab","Ingredient","Drug","RxNorm","Valid","Standard"
44507677,1442690,"obinutuzumab 25 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
44507678,1442693,"40 ML obinutuzumab 25 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
44507679,1442698,"40 ML obinutuzumab 25 MG/ML Injection [Gazyva]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
44507680,1442695,"obinutuzumab 25 MG/ML [Gazyva]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
46275697,1656294,"obinutuzumab Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
46275698,1656296,"obinutuzumab Injection [Gazyva]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
46275699,1656298,"obinutuzumab 25 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
46275700,1656299,"obinutuzumab 25 MG/ML Injection [Gazyva]","Branded Drug","Drug","RxNorm","Valid","Standard"
793991,1942480,"olaparib 100 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
793992,1942481,"olaparib Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
793993,1942482,"olaparib 100 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
793994,1942483,"olaparib 100 MG [Lynparza]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
793995,1942484,"olaparib Oral Tablet [Lynparza]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
793996,1942485,"olaparib 100 MG Oral Tablet [Lynparza]","Branded Drug","Drug","RxNorm","Valid","Standard"
793997,1942486,"olaparib 150 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
793998,1942487,"olaparib 150 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
793999,1942488,"olaparib 150 MG [Lynparza]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
794000,1942489,"olaparib 150 MG Oral Tablet [Lynparza]","Branded Drug","Drug","RxNorm","Valid","Standard"
45892579,1597582,"olaparib","Ingredient","Drug","RxNorm","Valid","Standard"
45892580,1597583,"olaparib 50 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
45892581,1597586,"olaparib Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
45892582,1597587,"olaparib 50 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
45892584,1597589,"olaparib 50 MG [Lynparza]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
45892585,1597590,"olaparib Oral Capsule [Lynparza]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
45892586,1597593,"olaparib 50 MG Oral Capsule [Lynparza]","Branded Drug","Drug","RxNorm","Valid","Standard"
1592663,1872478,"19 ML olaratumab 10 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1592664,1872479,"19 ML olaratumab 10 MG/ML Injection [Lartruvo]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
1718346,1855735,"olaratumab","Ingredient","Drug","RxNorm","Valid","Standard"
1718347,1855736,"olaratumab 10 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1718349,1855738,"olaratumab Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
1718350,1855739,"50 ML olaratumab 10 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1718352,1855741,"olaratumab 10 MG/ML [Lartruvo]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1718353,1855742,"olaratumab Injection [Lartruvo]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1718355,1855744,"50 ML olaratumab 10 MG/ML Injection [Lartruvo]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
1718356,1855745,"olaratumab 10 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
1718357,1855746,"olaratumab 10 MG/ML Injection [Lartruvo]","Branded Drug","Drug","RxNorm","Valid","Standard"
35605522,1721560,"osimertinib","Ingredient","Drug","RxNorm","Valid","Standard"
35605523,1721561,"osimertinib 40 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
35605524,1721564,"osimertinib Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
35605525,1721565,"osimertinib 40 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
35605527,1721567,"osimertinib 40 MG [Tagrisso]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35605528,1721568,"osimertinib Oral Tablet [Tagrisso]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
35605529,1721571,"osimertinib 40 MG Oral Tablet [Tagrisso]","Branded Drug","Drug","RxNorm","Valid","Standard"
35605534,1721580,"osimertinib 80 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
35605535,1721581,"osimertinib 80 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
35605536,1721582,"osimertinib 80 MG [Tagrisso]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35605537,1721583,"osimertinib 80 MG Oral Tablet [Tagrisso]","Branded Drug","Drug","RxNorm","Valid","Standard"
1318011,32592,"oxaliplatin","Ingredient","Drug","RxNorm","Valid","Standard"
1318044,358819,"oxaliplatin 5 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19025345,575971,"oxaliplatin 5 MG/ML [Eloxatin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35603923,1736775,"oxaliplatin Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
35603924,1736776,"10 ML oxaliplatin 5 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35603925,1736777,"oxaliplatin Injection [Eloxatin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
